Loyalty#,Income,Months_Enrolled,Total_Flights,Total_Flights_With_Companions,Total_DistanceKM,Total_Points_Redeemed,Flights_Variance,Recency,Winter_Flights_Ratio,Spring_Flights_Ratio,Summer_Flights_Ratio,Autumn_Flights_Ratio,merged_labels,pca_1,pca_2,pca_3
550303,0.7612846440823757,0.4930555555555555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1.1507933929458998,0.3748500632616414,0.3385281494951203
817066,0.0,0.7083333333333333,0.36015325670498083,0.20714285714285713,0.4120438381618212,0.0,0.6127907713760535,0.0,0.30319148936170215,0.026595744680851064,0.44680851063829785,0.22340425531914893,1,-0.212683048581637,-0.37494646473099696,-0.030834985817234428
237018,0.36174873225912924,0.7569444444444444,0.3793103448275862,0.2642857142857143,0.38745938569085425,0.06934917197896752,0.5002852253280092,0.0,0.10101010101010101,0.23737373737373738,0.36363636363636365,0.29797979797979796,1,-0.20523921026037217,-0.012127969474359568,0.030101169225680235
719576,0.36174873225912924,0.4861111111111111,0.047892720306513405,0.007142857142857143,0.07129969327285807,0.08832101908020519,0.15922284487097746,0.02,0.0,0.0,0.48,0.52,2,0.2933726685744469,-0.011377332757584624,-0.4032826905937225
893376,0.0,0.9513888888888888,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1.0465826766066042,-0.38347504951135775,0.511642833502834
579890,0.11609205749092329,0.9583333333333333,0.4061302681992337,0.18571428571428572,0.3530186810283473,0.15231656721598705,0.6825376004262618,0.0,0.16981132075471697,0.41509433962264153,0.23113207547169812,0.18396226415094338,1,-0.3172188152321743,-0.259627150328705,0.18415773990687206
855922,0.11609205749092329,0.923611111111111,0.4291187739463601,0.34285714285714286,0.40188341193951443,0.1865136430170563,0.5886379651689541,0.01,0.20089285714285715,0.29464285714285715,0.38839285714285715,0.11607142857142858,1,-0.35026060820337646,-0.2595565344617472,0.2303153885205544
386790,0.5856812794430942,0.7916666666666666,0.30842911877394635,0.44285714285714284,0.19085165764328332,0.2718355307984889,0.4226880902579705,0.0,0.36024844720496896,0.16770186335403728,0.2981366459627329,0.17391304347826086,0,-0.16711346156126805,0.20771244266204436,0.02291103962340102
399917,0.5856812794430942,0.9583333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1.048752765797881,0.20217321872026472,0.5170049036388957
441670,0.5856812794430942,0.8541666666666666,0.20498084291187738,0.03571428571428571,0.24771441567843577,0.0,0.42496989288204357,0.12,0.14018691588785046,0.08411214953271028,0.22429906542056074,0.5514018691588785,3,0.09161669282176677,0.21307186825133717,-0.15237475561287867
455651,0.5856812794430942,0.8680555555555556,0.4118773946360153,0.32857142857142857,0.37464248076727974,0.07361003212174307,0.5128192939088546,0.0,0.34418604651162793,0.2837209302325581,0.24651162790697675,0.12558139534883722,0,-0.2458149718503746,0.20887467825373018,0.10955576959742058
488549,0.5856812794430942,0.861111111111111,0.5229885057471264,0.3071428571428571,0.5372392300543449,0.22784214982433135,0.4955790074158584,0.0,0.3443223443223443,0.1391941391941392,0.27106227106227104,0.2454212454212454,0,-0.3361819373852445,0.21035797755236074,0.10547305980259786
626542,0.5856812794430942,0.6041666666666666,0.3563218390804598,0.41428571428571426,0.3713405526137404,0.5753648820641664,0.37022247575584716,0.0,0.17204301075268819,0.27419354838709675,0.21505376344086022,0.3387096774193548,0,-0.22060732375372305,0.20793399627387976,0.008280168674048127
683250,0.5856812794430942,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1.148184496551746,0.19931292787904276,0.34039860077293166
854077,0.5856812794430942,0.9791666666666666,0.2739463601532567,0.2357142857142857,0.23364476508460794,0.19420890336112076,0.5253692083412562,0.01,0.15384615384615385,0.17482517482517482,0.44755244755244755,0.22377622377622378,0,-0.19849094813895896,0.21137315437850024,0.10755076900445998
854704,0.5856812794430942,0.8263888888888888,0.2681992337164751,0.12142857142857143,0.27713696599934845,0.08159914488944721,0.5770425302655765,0.01,0.10714285714285714,0.40714285714285714,0.37857142857142856,0.10714285714285714,0,-0.15623720297589672,0.20941226280698721,0.1160006029309229
310396,0.3908242566087557,0.9027777777777777,0.4808429118773946,0.5071428571428571,0.5197289035802747,0.21882639015153604,0.6828135894022943,0.0,0.15139442231075698,0.2948207171314741,0.35856573705179284,0.1952191235059761,1,-0.493388271973774,0.01611720013792195,0.2809195181271284
319469,0.17275282303637693,0.5972222222222222,0.1781609195402299,0.24285714285714285,0.31700891265290343,0.16396965239094863,0.2879349686252139,0.0,0.16129032258064516,0.22580645161290322,0.4731182795698925,0.13978494623655913,2,-0.020813389065422738,-0.2038870168912149,-0.05101825235928864
957419,0.17275282303637693,0.9305555555555556,0.2375478927203065,0.15714285714285714,0.34347893812377317,0.3616790727486772,0.3735817962857324,0.0,0.43548387096774194,0.16129032258064516,0.21774193548387097,0.18548387096774194,1,-0.12570512755719032,-0.2048011315728034,0.005758285688864828
201276,0.7678358888188757,0.625,0.2260536398467433,0.18571428571428572,0.3069751857675241,0.0,0.4753121632756544,0.0,0.2966101694915254,0.059322033898305086,0.3474576271186441,0.2966101694915254,0,-0.03564191541280237,0.3921686377824469,-0.1714972935883206
949612,0.7678358888188757,0.4861111111111111,0.009578544061302681,0.014285714285714285,0.014352883375698724,0.1111680450181913,0.007019712239335741,0.02,0.0,0.0,0.4,0.6,3,0.3988019089190403,0.39492597158383835,-0.48541784945859573
765481,0.0,0.9513888888888888,0.3237547892720306,0.3071428571428571,0.3220891257640568,0.12129493416787422,0.6242072413677396,0.0,0.14792899408284024,0.09467455621301775,0.6390532544378699,0.11834319526627218,1,-0.31800363947783195,-0.37370811498034007,0.19006134567865846
325935,0.0,0.9791666666666666,0.3620689655172414,0.15,0.3395755467028578,0.0,0.5674557900741585,0.0,0.17989417989417988,0.19576719576719576,0.2857142857142857,0.3386243386243386,1,-0.20308047019662923,-0.3727695286021793,0.02897655916351316
982969,0.0,0.736111111111111,0.3850574712643678,0.3,0.46047415768607425,0.4533279705266019,0.3677980604677695,0.0,0.17412935323383086,0.4129353233830846,0.2537313432835821,0.15920398009950248,1,-0.25157962514102805,-0.37769824564504834,0.1404941297404106
293496,0.0,0.798611111111111,0.3218390804597701,0.2642857142857143,0.3241517909692347,0.15413110593196214,0.5122646891043924,0.0,0.2916666666666667,0.25,0.26785714285714285,0.19047619047619047,1,-0.1867665561514149,-0.37674680630621743,0.031583826351558375
501552,0.0,0.8263888888888888,0.4616858237547892,0.2642857142857143,0.3404338510411674,0.1962621971713031,0.6386987386702162,0.0,0.23651452282157676,0.3070539419087137,0.2946058091286307,0.16182572614107885,1,-0.314555172721357,-0.37671192175122625,0.14018716889064392
515049,0.0,0.6805555555555556,0.44252873563218387,0.37857142857142856,0.4700106494378518,0.08191136308956438,0.47047917855105537,0.0,0.2857142857142857,0.23376623376623376,0.31601731601731603,0.1645021645021645,1,-0.25180093055923947,-0.37640356852933277,0.05884672502112692
641384,0.0,0.7222222222222222,0.18582375478927202,0.20714285714285713,0.4087620862800492,0.04782448194736001,0.31696456867592065,0.0,0.3711340206185567,0.5154639175257731,0.09278350515463918,0.020618556701030927,1,-0.02919850628494558,-0.3795744867285832,0.008453139390709963
734801,0.0,0.6527777777777777,0.40996168582375475,0.39999999999999997,0.3853478575715859,0.22080071112286523,0.4608607466565254,0.0,0.1261682242990654,0.3317757009345794,0.2523364485981308,0.2897196261682243,1,-0.23580308980352882,-0.37597099365330855,0.04051307002844434
833683,0.0,0.9791666666666666,0.2777777777777778,0.25,0.2565424429869718,0.0,0.5641598529504976,0.0,0.21379310344827587,0.32413793103448274,0.3448275862068966,0.11724137931034483,1,-0.19894559499930398,-0.37533991420057544,0.13011908443147063
880849,0.0,0.8819444444444444,0.39846743295019155,0.29285714285714287,0.40091055227619427,0.07669548256995984,0.6139316726880902,0.01,0.24519230769230768,0.20192307692307693,0.3076923076923077,0.24519230769230768,1,-0.28714787431648325,-0.374731824088087,0.0953714024460392
960708,0.0,0.6458333333333333,0.30459770114942525,0.22142857142857142,0.3094496955343217,0.2350470439364471,0.45256870574812913,0.0,0.20125786163522014,0.27672955974842767,0.2389937106918239,0.2830188679245283,1,-0.1179706358590138,-0.3768715670636923,-0.058726362751963135
247607,0.0,0.6597222222222222,0.3122605363984674,0.3142857142857143,0.3522045541192154,0.2038215507694342,0.5128192939088547,0.03,0.26993865030674846,0.24539877300613497,0.3128834355828221,0.17177914110429449,1,-0.175433068868857,-0.3777888091898876,0.03417548887732802
390350,0.0,0.9652777777777777,0.367816091954023,0.3,0.2769078553493273,0.0,0.527096406160867,0.0,0.2864583333333333,0.453125,0.13541666666666666,0.125,1,-0.20836913764050458,-0.3767370597852466,0.1307972826589437
924089,0.5617867394805013,0.8819444444444444,0.2911877394636015,0.25,0.2974903299719282,0.0799792834041334,0.49085601154323677,0.0,0.18421052631578946,0.3092105263157895,0.24342105263157895,0.2631578947368421,0,-0.15713940538198023,0.18675521167799403,0.03630614450055086
410702,0.0,0.75,0.3639846743295019,0.19999999999999998,0.3703892079321626,0.04980798580692794,0.44678963047474174,0.0,0.3631578947368421,0.15263157894736842,0.33157894736842103,0.15263157894736842,1,-0.13804419949185898,-0.3765321074116987,-0.019759836556624222
937484,0.7386703473659996,0.5,0.06130268199233716,0.08571428571428572,0.0718351772628908,0.0,0.2016859986055651,0.05,0.09375,0.84375,0.0625,0.0,0,0.26808786324209105,0.3568984373568098,-0.06747244065214791
548335,0.5677878796971425,0.9722222222222222,0.44061302681992337,0.4357142857142857,0.31125905768778594,0.29391670385736407,0.6333680077849737,0.02,0.23478260869565218,0.26956521739130435,0.3521739130434783,0.14347826086956522,0,-0.38616127901801944,0.19139852644060562,0.2581511001689359
567805,0.0,0.4583333333333333,0.022988505747126436,0.04285714285714286,0.03242451181789261,0.05129561370160389,0.06731317741015401,0.0,0.9166666666666666,0.0,0.0,0.08333333333333333,4,0.4142232112990879,-0.3842020247565074,-0.5214867186551103
631801,0.5195987237575139,0.5,0.1111111111111111,0.17142857142857143,0.15173703834706037,0.0,0.2513152056791532,0.0,0.08620689655172414,0.15517241379310345,0.3275862068965517,0.43103448275862066,0,0.17232983298936833,0.1449864087398619,-0.31514196031349606
921392,0.5195987237575139,0.47916666666666663,0.038314176245210725,0.049999999999999996,0.041177762612106206,0.0,0.10661088926918932,0.01,0.0,0.0,0.0,1.0,3,0.4041189708710707,0.14903983065924598,-0.6895776303187036
197239,0.30249747452015885,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1.1554460505687068,-0.08409398786565675,0.3230446647052507
502848,0.30249747452015885,0.9027777777777777,0.37739463601532564,0.34285714285714286,0.3982060712601057,0.46368810503754887,0.5618780503264245,0.0,0.17258883248730963,0.27918781725888325,0.29949238578680204,0.24873096446700507,1,-0.3583557149100406,-0.07349638169353351,0.18207378659588608
195150,0.24963743111191128,0.5138888888888888,0.44061302681992337,0.35,0.4610723698006537,0.1792022274013712,0.6608987767002599,0.0,0.27391304347826084,0.09565217391304348,0.45217391304347826,0.1782608695652174,1,-0.3128941509795352,-0.1275338471053507,0.02526347377200261
208241,0.24963743111191128,0.4583333333333333,0.07088122605363985,0.049999999999999996,0.04278038969656131,0.070322558132274,0.22824314992627961,0.0,0.7027027027027027,0.0,0.0,0.2972972972972973,4,0.32165206289927295,-0.13172001785852483,-0.5194626471526402
396997,0.28309378781968575,0.9583333333333333,0.43103448275862066,0.45714285714285713,0.47476479104793173,0.3006955119552022,0.6187963491158012,0.01,0.2,0.22666666666666666,0.21777777777777776,0.35555555555555557,1,-0.4154817919997825,-0.09110400177331024,0.17422444768118955
904802,0.8461407667456817,0.5,0.0632183908045977,0.05714285714285714,0.09488891049949277,0.0,0.11679977181973758,0.19,0.9090909090909091,0.09090909090909091,0.0,0.0,4,0.4648931248954892,0.46029279711660354,-0.3129032562283797
129030,0.711895260099419,0.6180555555555556,0.4329501915708812,0.35714285714285715,0.36692711269231887,0.3702044661895238,0.7377194650440513,0.0,0.084070796460177,0.33185840707964603,0.415929203539823,0.168141592920354,0,-0.38801638848431363,0.33432523230752187,0.17441380661802647
329039,0.7534731599003811,0.8958333333333333,0.38122605363984674,0.35714285714285715,0.45723687009990316,0.0,0.37362933384040065,0.0,0.23618090452261306,0.21105527638190955,0.25125628140703515,0.3015075376884422,0,-0.1940513062359619,0.3800030207587165,0.037298206623697594
521576,0.7534731599003811,0.861111111111111,0.31417624521072796,0.39999999999999997,0.2993014133239318,0.06800847029611141,0.5150535589782596,0.0,0.34146341463414637,0.06097560975609756,0.34146341463414637,0.25609756097560976,0,-0.20369682995115168,0.37832693672434015,0.004606036370665756
683550,0.4908932697212471,0.6180555555555556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1.1219782588010871,0.10527401622799443,0.3854533594584845
111329,0.25752893049679443,0.6388888888888888,0.3218390804597701,0.4357142857142857,0.30009488585059096,0.4824340530881135,0.4575014261266401,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,1,-0.266961260254293,-0.11972888993769204,0.11055486271861764
454327,0.25752893049679443,0.8680555555555556,0.26053639846743293,0.05714285714285714,0.3139239511374684,0.07524458622823886,0.3697787919122773,0.0,0.35294117647058826,0.3161764705882353,0.23529411764705882,0.09558823529411764,1,-0.04161270441186227,-0.11981691212192386,-0.0006518471480872479
747395,0.16052049889479003,0.9791666666666666,0.3639846743295019,0.24285714285714285,0.40692834048061033,0.32426063975345787,0.5018287976913526,0.03,0.29473684210526313,0.28421052631578947,0.28421052631578947,0.1368421052631579,1,-0.2736369941889292,-0.21622623282516235,0.19455233512356457
989816,0.4284414038667347,0.625,0.421455938697318,0.5071428571428571,0.4418319519280723,0.12784417005974388,0.4766432148063637,0.0,0.2545454545454545,0.21818181818181817,0.3090909090909091,0.21818181818181817,1,-0.2674952997935104,0.05195942444531276,0.04471987508876901
131893,0.30949880477290687,0.9513888888888888,0.3850574712643678,0.35714285714285715,0.2656987411058261,0.12544743622943264,0.6051055333713631,0.0,0.263681592039801,0.3034825870646766,0.25870646766169153,0.17412935323383086,1,-0.2850490206045295,-0.06664465353132848,0.14559942568518008
900894,0.7931306948320181,0.8472222222222221,0.37739463601532564,0.3,0.3524969666266297,0.3686837798971884,0.5470463332699497,0.0,0.27411167512690354,0.29949238578680204,0.27918781725888325,0.14720812182741116,0,-0.2910194439985543,0.41538845017046333,0.14988164782614238
277367,0.8293375741390865,0.8819444444444444,0.3582375478927203,0.35,0.3159670138037255,0.1018933278970635,0.6375578373581795,0.0,0.18716577540106952,0.11229946524064172,0.4385026737967914,0.2620320855614973,0,-0.2919341377900613,0.4553148701640931,0.09269740029690404
114414,0.0,0.9513888888888888,0.5057471264367815,0.40714285714285714,0.6973267587374015,0.04933047561851344,0.40751112816465174,0.0,0.32196969696969696,0.17045454545454544,0.3181818181818182,0.1893939393939394,1,-0.37091997875647176,-0.3734267742742254,0.18130104311608491
807152,0.0,0.5972222222222222,0.2739463601532567,0.2714285714285714,0.3478106211145736,0.10334422423878449,0.5208056030931103,0.0,0.08391608391608392,0.44755244755244755,0.16783216783216784,0.3006993006993007,1,-0.13382625453232233,-0.3764416598323459,-0.03502682418880004
140375,0.25151778837979216,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1.1460867759167874,-0.13480700189407557,0.33886596569851496
354464,0.25151778837979216,0.7291666666666666,0.30268199233716475,0.19285714285714284,0.3300838061131044,0.0,0.4258731064207391,0.0,0.379746835443038,0.25316455696202533,0.13291139240506328,0.23417721518987342,1,-0.057944156770647015,-0.12557514981169987,-0.10289636639160077
359360,0.25151778837979216,0.8125,0.3582375478927203,0.22857142857142856,0.4108265683059075,0.36611808092328435,0.537158521898967,0.0,0.27807486631016043,0.34759358288770054,0.32085561497326204,0.053475935828877004,1,-0.28464035212242556,-0.1269356594556027,0.17643634698815497
606060,0.25151778837979216,0.8472222222222221,0.2777777777777778,0.40714285714285714,0.28707201083513606,0.21368029958254592,0.4500697217468467,0.0,0.27586206896551724,0.296551724137931,0.31724137931034485,0.1103448275862069,1,-0.20722386673947935,-0.12581198808934246,0.1132742860429205
997439,0.25151778837979216,0.7847222222222221,0.3544061302681992,0.3357142857142857,0.4880162029805613,0.2637692817695793,0.55465234201686,0.0,0.12972972972972974,0.22162162162162163,0.44324324324324327,0.20540540540540542,1,-0.3279548029939171,-0.1234001892260646,0.14882576662345842
113831,0.2158910192936658,0.6805555555555556,0.5383141762452107,0.4714285714285714,0.46616788245437946,0.13113531720450844,0.7425207580655382,0.01,0.14590747330960854,0.298932384341637,0.43416370106761565,0.12099644128113879,1,-0.4530455517259454,-0.16040152807942337,0.23293110467384776
643854,0.5830807853492164,0.798611111111111,0.3544061302681992,0.2571428571428571,0.33889443019196436,0.07651182480518504,0.5284116118400204,0.0,0.06486486486486487,0.21081081081081082,0.4864864864864865,0.23783783783783785,0,-0.21791312128853602,0.20941922444702654,0.0794919205893258
858352,0.5830807853492164,0.625,0.3333333333333333,0.18571428571428572,0.28371882921397934,0.20343770604105488,0.7010838562464347,0.01,0.05747126436781609,0.3850574712643678,0.3333333333333333,0.22413793103448276,0,-0.22202856095367662,0.20608284372925645,0.059958058175416495
133608,0.6334103479661136,0.9583333333333333,0.3160919540229885,0.29285714285714287,0.3164260000808964,0.1550732702652569,0.5309469480889902,0.0,0.3393939393939394,0.3696969696969697,0.2909090909090909,0.0,0,-0.24452509536623668,0.25537677336607545,0.19602381873201152
224924,0.0,0.9097222222222221,0.34674329501915707,0.2785714285714286,0.4263555083947156,0.0,0.4445152847219892,0.0,0.17679558011049723,0.23204419889502761,0.281767955801105,0.30939226519337015,1,-0.19624789482116833,-0.37304757631950136,0.03918671522002465
759983,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1.1445078659854104,-0.3862920026125612,0.3377123837105965
205505,0.0,0.8402777777777777,0.4348659003831417,0.2714285714285714,0.42993082024959484,0.27158575623839515,0.5177631995943461,0.01,0.23348017621145375,0.21585903083700442,0.30837004405286345,0.2422907488986784,1,-0.2882917472905232,-0.375546780026555,0.10757839024959498
305102,0.0,0.5902777777777777,0.26436781609195403,0.29285714285714287,0.2925279233385821,0.10962164663878743,0.4286097781953626,0.02,0.10869565217391304,0.37681159420289856,0.2826086956521739,0.2318840579710145,1,-0.0783445096538481,-0.3768149852673412,-0.025646326616092563
369000,0.5076464528260369,0.8194444444444444,0.46551724137931033,0.35714285714285715,0.4616833952821374,0.0,0.5857102110667427,0.01,0.12757201646090535,0.345679012345679,0.3292181069958848,0.19753086419753085,1,-0.3183986924783454,0.1331621878618201,0.16797346190005918
837175,0.5076464528260369,0.9652777777777777,0.41954022988505746,0.3214285714285714,0.3169744886821156,0.14518146305448576,0.6804050199657731,0.0,0.3333333333333333,0.0821917808219178,0.3515981735159817,0.2328767123287671,1,-0.3345562166380852,0.1325797385981088,0.11070186314952873
632638,0.0,0.8125,0.4674329501915709,0.41428571428571426,0.40100741750510555,0.05843990075134392,0.6823857514102809,0.0,0.319672131147541,0.2540983606557377,0.29918032786885246,0.12704918032786885,1,-0.3649877574292125,-0.37668775081761724,0.15301061330844873
876757,0.0,0.5555555555555556,0.1532567049808429,0.14285714285714285,0.15030586176155683,0.0,0.333269949927109,0.01,0.1625,0.0875,0.1125,0.6375,3,0.1615295101561629,-0.3737430902280768,-0.4121988699821262
187161,0.1345955731589002,0.5,0.026819923371647507,0.09285714285714286,0.03316061105990546,0.0,0.04595296951258159,0.21,0.07142857142857142,0.9285714285714286,0.0,0.0,2,0.4493062490943629,-0.24844960327208798,-0.004716336888697825
948145,0.1345955731589002,0.923611111111111,0.31417624521072796,0.2571428571428571,0.2768200742238184,0.25309325590321974,0.3690181910375864,0.0,0.2804878048780488,0.3719512195121951,0.10975609756097561,0.23780487804878048,1,-0.13606332149426748,-0.24223673558559491,0.04367453975734209
133518,0.0,0.7013888888888888,0.3275862068965517,0.45,0.4188246910520339,0.17668795260160408,0.30039260427502434,0.01,0.21052631578947367,0.34502923976608185,0.34502923976608185,0.09941520467836257,1,-0.17648225918798266,-0.3770534645457964,0.10415078794709681
716750,0.0,0.8958333333333333,0.2586206896551724,0.34285714285714286,0.20753322702063692,0.37794747755242974,0.34612093553907586,0.0,0.17777777777777778,0.31851851851851853,0.05185185185185185,0.45185185185185184,1,-0.11576514609885591,-0.37544736503624077,-0.043597824896671133
671368,0.43342235024654685,0.5972222222222222,0.43103448275862066,0.34285714285714286,0.3495082009851185,0.43869411982934525,0.8618083285795779,0.0,0.2,0.10222222222222223,0.4444444444444444,0.25333333333333335,1,-0.4262238120329257,0.05590474860856509,0.09403731140051813
877242,0.34992648603234616,0.6319444444444444,0.3946360153256705,0.09999999999999999,0.4113996317973836,0.14631463146314633,0.6110794194079989,0.0,0.19902912621359223,0.30097087378640774,0.38349514563106796,0.11650485436893204,1,-0.21555257261375105,-0.027381282449340127,0.05677578324096472
975613,0.34992648603234616,0.5,0.13793103448275862,0.11428571428571428,0.10211622316639525,0.1384981569943305,0.3103251568739304,0.2,0.4305555555555556,0.5694444444444444,0.0,0.0,4,0.271583688022157,-0.03504440893697619,-0.03898853618584719
130419,0.8249267360798552,0.8125,0.36590038314176243,0.16428571428571428,0.46057953328554146,0.2625167358138151,0.5770900678202449,0.01,0.193717277486911,0.24607329842931938,0.41361256544502617,0.14659685863874344,0,-0.27749121218599204,0.4488486659981118,0.14576747486223568
454663,0.8249267360798552,0.8263888888888888,0.3735632183908046,0.17857142857142858,0.45103118438827033,0.19203072227089155,0.5263833428408443,0.0,0.18974358974358974,0.3435897435897436,0.3487179487179487,0.11794871794871795,0,-0.25317194305070734,0.44864792263205555,0.15024406856356992
523194,0.8249267360798552,0.5,0.1053639846743295,0.12857142857142856,0.08289770276412055,0.09160849306967425,0.3796852454615618,0.03,0.0,0.2545454545454545,0.6181818181818182,0.12727272727272726,0,0.10008583112286085,0.44802857791621764,-0.08590495402928244
628211,0.8249267360798552,0.6458333333333333,0.5134099616858238,0.41428571428571426,0.4321384486206459,0.2450325166072534,0.697597768904101,0.0,0.20149253731343283,0.3246268656716418,0.26492537313432835,0.208955223880597,0,-0.3906224108617512,0.4475034713071654,0.13926061665667905
690984,0.8249267360798552,0.47916666666666663,0.04597701149425287,0.05714285714285714,0.06370060172144716,0.08119509780694263,0.11523103251568735,0.0,0.5,0.0,0.20833333333333334,0.2916666666666667,4,0.33594104479042597,0.4458246916236046,-0.4577201805179325
871124,0.8249267360798552,0.8402777777777777,0.26053639846743293,0.18571428571428572,0.42991255642064913,0.08799043510361053,0.33669265386321867,0.0,0.1323529411764706,0.15441176470588236,0.4411764705882353,0.27205882352941174,0,-0.10985035347319494,0.4518287165801227,0.004387192997625633
890882,0.19124633680399278,0.4722222222222222,0.07662835249042145,0.12142857142857143,0.053762592599286146,0.0,0.2541674589592445,0.0,0.275,0.0,0.0,0.725,3,0.29544421438948326,-0.18343128153109414,-0.5913252145896395
311556,0.20697932607195368,0.8472222222222221,0.3697318007662835,0.39999999999999997,0.4517679529852707,0.0,0.4890104358914131,0.01,0.22797927461139897,0.23316062176165803,0.17098445595854922,0.36787564766839376,1,-0.22849208608276073,-0.1667671603989454,0.016613986919116475
969732,0.20697932607195368,0.9027777777777777,0.3582375478927203,0.2357142857142857,0.47279793922811325,0.0,0.5801147612496225,0.0,0.10695187165775401,0.20855614973262032,0.3582887700534759,0.32620320855614976,1,-0.26842105939414396,-0.16524662442613058,0.07692079173572369
597522,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1.1445078659854104,-0.3862920026125612,0.3377123837105965
866242,0.0,0.7569444444444444,0.2777777777777778,0.35,0.3202708707514724,0.2516974568909312,0.4565613519172125,0.05,0.2,0.1724137931034483,0.42758620689655175,0.2,1,-0.16939399874969674,-0.376283064766216,0.07809326964264823
445418,0.19016613156499737,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1.1577539701805053,-0.19649736287523253,0.3171777527954274
821137,0.19016613156499737,0.625,0.4061302681992337,0.24285714285714285,0.3797321604703998,0.0,0.580465234201686,0.0,0.08018867924528301,0.39622641509433965,0.2971698113207547,0.22641509433962265,1,-0.20391171077687753,-0.1854850026391298,0.03627799695176742
495787,0.0,0.6666666666666666,0.30268199233716475,0.3357142857142857,0.37578440037602456,0.2652018123348228,0.4806363693984915,0.0,0.20253164556962025,0.2721518987341772,0.310126582278481,0.21518987341772153,1,-0.20436567647403658,-0.37698017453774474,0.030564178231106576
836706,0.8885888318780569,0.798611111111111,0.3524904214559387,0.34285714285714286,0.3703329821132092,0.0,0.4678366497768531,0.0,0.22282608695652173,0.2826086956521739,0.1793478260869565,0.31521739130434784,0,-0.1684957946985991,0.5137331635362833,-0.0071087510359624795
494284,0.0,0.6319444444444444,0.30268199233716475,0.049999999999999996,0.2709400775246947,0.0,0.6437852570197123,0.0,0.4430379746835443,0.11392405063291139,0.3037974683544304,0.13924050632911392,1,-0.08826693874061586,-0.37839922209366383,-0.12176570491506311
156355,0.3968654044268411,0.5902777777777777,0.20881226053639845,0.25,0.2742883824166565,0.17083845279352644,0.49342397160423407,0.0,0.01834862385321101,0.3211009174311927,0.5321100917431193,0.12844036697247707,1,-0.12529456549157114,0.020435504947243832,0.04316837530178935
521653,0.3968654044268411,0.75,0.3122605363984674,0.04285714285714286,0.35831146215911547,0.06062542815216414,0.4544478373208953,0.0,0.2147239263803681,0.2331288343558282,0.2883435582822086,0.26380368098159507,1,-0.07587654231877161,0.02160801622885522,-0.06588433481908912
412203,0.0,0.8680555555555556,0.3275862068965517,0.22857142857142856,0.2589416981287416,0.0,0.6781232173416998,0.0,0.14619883040935672,0.3508771929824561,0.2222222222222222,0.2807017543859649,1,-0.2184849348582888,-0.3749017158759642,0.05055178828241513
603968,0.0,0.5694444444444444,0.23563218390804597,0.12857142857142856,0.18796109594065843,0.3971397139713972,0.3963205932686821,0.0,0.2601626016260163,0.13821138211382114,0.17073170731707318,0.43089430894308944,1,0.002496433323994851,-0.3774969417917277,-0.23644658800924223
485300,0.7414008661645713,0.4722222222222222,0.04980842911877394,0.014285714285714285,0.0224406040680145,0.0,0.12733726310451923,0.0,0.46153846153846156,0.0,0.0,0.5384615384615384,3,0.40337373098219426,0.36398352689025015,-0.606508865566876
904992,0.7414008661645713,0.5,0.08620689655172413,0.08571428571428572,0.1001393310217637,0.0,0.19797993355927662,0.0,0.1111111111111111,0.0,0.2,0.6888888888888889,3,0.2798517779842532,0.36857727642404947,-0.5116334188206397
213813,0.0,0.9930555555555555,0.36590038314176243,0.3357142857142857,0.33341547275251876,0.09463884618845858,0.46299993661659383,0.01,0.21465968586387435,0.34554973821989526,0.11518324607329843,0.32460732984293195,1,-0.21250177980626694,-0.37441063515961215,0.07911032940420087
556982,0.0,0.5694444444444444,0.26053639846743293,0.34285714285714286,0.2147903737955555,0.11899186579759813,0.45420548900297897,0.01,0.18382352941176472,0.13970588235294118,0.22794117647058823,0.4485294117647059,2,-0.05149268100114757,-0.37546342607924227,-0.19394157290183167
213113,0.6450725637871196,0.9652777777777777,0.36015325670498083,0.22857142857142856,0.49511127022635393,0.0,0.43934767289688265,0.0,0.11702127659574468,0.3191489361702128,0.22340425531914893,0.3404255319148936,0,-0.21218601550787686,0.27273465570224253,0.076953898739408
355908,0.6450725637871196,0.8263888888888888,0.2567049808429119,0.37857142857142856,0.3922804627996882,0.0,0.4148443937377195,0.0,0.19402985074626866,0.2462686567164179,0.34328358208955223,0.21641791044776118,0,-0.16183852069964422,0.2705619495931496,0.044858168325051684
