Loyalty#,Winter_Flights_Ratio,Spring_Flights_Ratio,Summer_Flights_Ratio,Autumn_Flights_Ratio,Flights_Variance,Total_Flights_With_Companions
716961,0.23660714285714285,0.20982142857142858,0.44642857142857145,0.10714285714285714,0.6481587120491854,0.24285714285714285
250586,0.08808290155440414,0.26424870466321243,0.38341968911917096,0.26424870466321243,0.6076306164222678,0.37142857142857144
769361,0.24581005586592178,0.329608938547486,0.2849162011173184,0.13966480446927373,0.6104493137814166,0.29285714285714287
735666,0.2146118721461187,0.2237442922374429,0.3242009132420091,0.2374429223744292,0.712350256702795,0.4357142857142857
190791,0.12844036697247707,0.4954128440366973,0.1651376146788991,0.21100917431192662,0.3645021233441086,0.21428571428571427
126308,0.0,0.0,0.0,0.0,0.0,0.0
390022,0.0,0.16279069767441862,0.5813953488372093,0.2558139534883721,0.21428345059263482,0.09285714285714286
416575,0.2569444444444444,0.1388888888888889,0.2916666666666667,0.3125,0.33884768967484313,0.3857142857142857
500788,0.18859649122807018,0.2807017543859649,0.31140350877192985,0.21929824561403508,0.6240730176839704,0.2714285714285714
882443,0.0,0.0,0.0,0.0,0.0,0.0
427804,0.0,0.0,0.0,0.0,0.0,0.0
396267,0.1889400921658986,0.14746543778801843,0.2903225806451613,0.37327188940092165,0.5869778791912279,0.29285714285714287
952222,0.3484848484848485,0.22727272727272727,0.25757575757575757,0.16666666666666666,0.3469987279255426,0.45714285714285713
873045,0.1527777777777778,0.19907407407407407,0.4583333333333333,0.18981481481481483,0.7370222475755847,0.36428571428571427
990598,0.2808219178082192,0.3356164383561644,0.11643835616438356,0.2671232876712329,0.47505117277943687,0.2785714285714286
384750,0.16666666666666666,0.21212121212121213,0.42424242424242425,0.19696969696969696,0.45636052481460354,0.09999999999999999
665100,0.39751552795031053,0.11180124223602485,0.33540372670807456,0.15527950310559005,0.36450212334410853,0.32857142857142857
235454,0.30851063829787234,0.4148936170212766,0.1595744680851064,0.11702127659574468,0.2923876529124675,0.1357142857142857
833998,0.1638418079096045,0.3728813559322034,0.1751412429378531,0.288135593220339,0.3541072447233314,0.3071428571428571
175804,0.06569343065693431,0.051094890510948905,0.4744525547445255,0.40875912408759124,0.4880997654813969,0.19285714285714284
861879,0.10303030303030303,0.4303030303030303,0.09696969696969697,0.3696969696969697,0.5583285795778666,0.16428571428571428
443985,0.3,0.175,0.4,0.125,0.7398111174494518,0.32857142857142857
701617,0.20408163265306123,0.33163265306122447,0.1683673469387755,0.29591836734693877,0.45002218419217843,0.4928571428571428
394979,0.1134020618556701,0.33505154639175255,0.36597938144329895,0.18556701030927836,0.6757304937567346,0.34285714285714286
464220,0.16585365853658537,0.2780487804878049,0.36585365853658536,0.1902439024390244,0.5588356468276606,0.20714285714285713
245800,0.29245283018867924,0.29245283018867924,0.3113207547169811,0.10377358490566038,0.8029409900488054,0.3142857142857143
952959,0.15151515151515152,0.41125541125541126,0.19913419913419914,0.23809523809523808,0.5263833428408443,0.5071428571428571
617484,0.46794871794871795,0.15384615384615385,0.22435897435897437,0.15384615384615385,0.7347404449515118,0.29285714285714287
430618,0.14383561643835616,0.2876712328767123,0.3972602739726027,0.17123287671232876,0.46770615452874437,0.25
276947,0.18181818181818182,0.18181818181818182,0.564935064935065,0.07142857142857142,0.41598529504975584,0.29285714285714287
580592,0.0,0.0,0.0,0.0,0.0,0.0
417825,0.0650887573964497,0.5029585798816568,0.24260355029585798,0.1893491124260355,0.5816536730683906,0.2642857142857143
622302,0.5483870967741935,0.0,0.25806451612903225,0.1935483870967742,0.20667744184572479,0.07857142857142857
397947,0.15289256198347106,0.19834710743801653,0.3305785123966942,0.3181818181818182,0.8449641883754835,0.19999999999999998
139518,0.25675675675675674,0.24774774774774774,0.42342342342342343,0.07207207207207207,0.8220193953223047,0.24285714285714285
592966,0.2756756756756757,0.21081081081081082,0.2864864864864865,0.22702702702702704,0.6664606705964378,0.35714285714285715
321734,0.14285714285714285,0.0,0.36507936507936506,0.49206349206349204,0.362093553907587,0.14285714285714285
912128,0.16551724137931034,0.15862068965517243,0.31724137931034485,0.3586206896551724,0.7444222602522659,0.11428571428571428
135578,0.23788546255506607,0.2907488986784141,0.23348017621145375,0.23788546255506607,0.5211859035304557,0.39999999999999997
933807,0.3333333333333333,0.2222222222222222,0.29914529914529914,0.1452991452991453,0.5183970336565888,0.12142857142857143
847283,0.0,0.0,0.0,0.0,0.0,0.0
142190,0.16666666666666666,0.21666666666666667,0.4222222222222222,0.19444444444444445,0.47803764974329727,0.4857142857142857
574506,0.30985915492957744,0.2676056338028169,0.23943661971830985,0.18309859154929578,0.4750511727794369,0.07142857142857142
408886,0.19523809523809524,0.13333333333333333,0.4857142857142857,0.18571428571428572,0.6406160867084998,0.3071428571428571
101664,0.3358208955223881,0.09701492537313433,0.4701492537313433,0.09701492537313433,0.46960765671547194,0.21428571428571427
307049,0.25830258302583026,0.1918819188191882,0.4022140221402214,0.14760147601476015,0.558455346390315,0.4357142857142857
726544,0.16417910447761194,0.07462686567164178,0.417910447761194,0.34328358208955223,0.3173448691132661,0.12142857142857143
337453,0.30660377358490565,0.23113207547169812,0.2783018867924528,0.18396226415094338,0.5777658467836649,0.34285714285714286
166239,0.2775330396475771,0.15859030837004406,0.3568281938325991,0.20704845814977973,0.6455441465424353,0.45
711625,0.2,0.11891891891891893,0.3675675675675676,0.31351351351351353,0.6360524814603536,0.5357142857142857
223313,0.3709677419354839,0.24193548387096775,0.1935483870967742,0.1935483870967742,0.19350953920263683,0.09999999999999999
924796,0.0,0.0,0.0,0.0,0.0,0.0
833052,0.14556962025316456,0.10126582278481013,0.35443037974683544,0.3987341772151899,0.4255897453105601,0.22142857142857142
194009,0.4074074074074074,0.11851851851851852,0.18518518518518517,0.28888888888888886,0.4488020536223616,0.2642857142857143
288636,0.421875,0.15625,0.171875,0.25,0.31045192368637886,0.10714285714285714
391900,0.2840909090909091,0.1590909090909091,0.3068181818181818,0.25,0.48995373011345617,0.12142857142857143
499128,0.20786516853932585,0.11797752808988764,0.34269662921348315,0.33146067415730335,0.45629714140837935,0.3142857142857143
743798,0.26704545454545453,0.17613636363636365,0.4715909090909091,0.08522727272727272,0.7158149055400825,0.5142857142857142
779159,0.26785714285714285,0.21428571428571427,0.41964285714285715,0.09821428571428571,0.5435388074225697,0.3
899825,0.23036649214659685,0.3507853403141361,0.20418848167539266,0.21465968586387435,0.7790678165162241,0.2571428571428571
756355,0.19747899159663865,0.14285714285714285,0.3739495798319328,0.2857142857142857,0.639844300526828,0.3142857142857143
175584,0.3553299492385787,0.14720812182741116,0.3350253807106599,0.16243654822335024,0.695363503834696,0.20714285714285713
435097,0.21714285714285714,0.2057142857142857,0.26285714285714284,0.3142857142857143,0.44511929129894956,0.39999999999999997
612162,0.20833333333333334,0.1388888888888889,0.22916666666666666,0.4236111111111111,0.5510553337136337,0.2357142857142857
797991,0.2033898305084746,0.3135593220338983,0.3305084745762712,0.15254237288135594,0.5686759206439754,0.2714285714285714
996086,0.2037037037037037,0.20987654320987653,0.2345679012345679,0.35185185185185186,0.500285225328009,0.3071428571428571
499945,0.1881720430107527,0.26881720430107525,0.26881720430107525,0.27419354838709675,0.5219623502567027,0.3071428571428571
878929,0.08823529411764706,0.23529411764705882,0.28823529411764703,0.38823529411764707,0.55517525511821,0.09285714285714286
362841,0.015384615384615385,0.2923076923076923,0.358974358974359,0.3333333333333333,0.7112093553907586,0.32857142857142857
921489,0.22277227722772278,0.24752475247524752,0.42574257425742573,0.10396039603960396,0.5901628953539964,0.20714285714285713
166705,0.12315270935960591,0.3251231527093596,0.33004926108374383,0.22167487684729065,0.6492399583906578,0.22142857142857142
927676,0.29533678756476683,0.26424870466321243,0.16580310880829016,0.27461139896373055,0.4280122963808074,0.2857142857142857
439068,1.0,0.0,0.0,0.0,0.0671071813399252,0.014285714285714285
926058,1.0,0.0,0.0,0.0,0.16028078848957342,0.007142857142857143
765223,0.0,0.0,0.0,0.0,0.0,0.0
880580,0.0,0.0,0.0,1.0,0.018381187805032638,0.0
970637,0.23684210526315788,0.09210526315789473,0.16447368421052633,0.506578947368421,0.3709196932243138,0.29285714285714287
979703,0.2736318407960199,0.07960199004975124,0.42786069651741293,0.21890547263681592,0.4373930405019965,0.5642857142857143
213480,0.14942528735632185,0.3103448275862069,0.3793103448275862,0.16091954022988506,0.3849115801483171,0.12857142857142856
921403,0.0,0.0,0.9710144927536232,0.028985507246376812,0.4191386195094125,0.07857142857142857
216040,0.2328042328042328,0.2751322751322751,0.32275132275132273,0.1693121693121693,0.4921563034797492,0.24285714285714285
981536,0.17105263157894737,0.12719298245614036,0.32894736842105265,0.37280701754385964,0.5336398107446059,0.37142857142857144
404801,0.16279069767441862,0.0,0.3953488372093023,0.4418604651162791,0.2519331938898396,0.09285714285714286
400272,0.3877551020408163,0.1326530612244898,0.25510204081632654,0.22448979591836735,0.4102807884895734,0.09285714285714286
772081,0.4090909090909091,0.0,0.4090909090909091,0.18181818181818182,0.08474361412182292,0.07857142857142857
817074,0.3835616438356164,0.0684931506849315,0.3972602739726027,0.1506849315068493,0.3850383469607656,0.12142857142857143
756317,0.2903225806451613,0.1532258064516129,0.18548387096774194,0.3709677419354839,0.4397540723838498,0.35714285714285715
950593,0.10919540229885058,0.3333333333333333,0.47701149425287354,0.08045977011494253,0.6657159155733029,0.24285714285714285
794677,0.18181818181818182,0.24401913875598086,0.37320574162679426,0.20095693779904306,0.7470843633136844,0.29285714285714287
123344,0.24293785310734464,0.192090395480226,0.1807909604519774,0.384180790960452,0.3358528237307473,0.25
149318,0.12727272727272726,0.38181818181818183,0.42424242424242425,0.06666666666666667,0.5115600147646051,0.17142857142857143
199374,0.30180180180180183,0.12162162162162163,0.46846846846846846,0.10810810810810811,0.6303479749001712,0.39999999999999997
713465,0.12962962962962962,0.16203703703703703,0.4027777777777778,0.3055555555555556,0.731317741015402,0.3214285714285714
716533,0.2923076923076923,0.2205128205128205,0.13846153846153847,0.3487179487179487,0.6302053622361665,0.3071428571428571
411583,0.178743961352657,0.11594202898550725,0.48792270531400966,0.21739130434782608,0.6256417569880204,0.4928571428571428
572505,0.0,0.0,0.723404255319149,0.2765957446808511,0.3203872726120302,0.02857142857142857
236701,0.0,0.0,0.9166666666666666,0.08333333333333333,0.067313177410154,0.007142857142857143
394927,0.2465753424657534,0.1917808219178082,0.3287671232876712,0.2328767123287671,0.3439658997274513,0.17857142857142858
532592,0.23557692307692307,0.2692307692307692,0.2644230769230769,0.23076923076923078,0.4861581826113219,0.37857142857142856
116016,0.20833333333333334,0.18452380952380953,0.4166666666666667,0.19047619047619047,0.5435388074225697,0.19285714285714284
376072,0.1940928270042194,0.189873417721519,0.33755274261603374,0.27848101265822783,0.4613519680547634,0.44285714285714284
494498,0.2974683544303797,0.1962025316455696,0.2088607594936709,0.2974683544303797,0.346901110700983,0.29285714285714287
618409,0.19270833333333334,0.15625,0.3958333333333333,0.2552083333333333,0.7256132344552196,0.41428571428571426
201365,0.20108695652173914,0.1793478260869565,0.3532608695652174,0.266304347826087,0.5679153197692843,0.36428571428571427
206108,0.23417721518987342,0.18354430379746836,0.24050632911392406,0.34177215189873417,0.3938794000201335,0.2642857142857143
997121,0.21621621621621623,0.4594594594594595,0.32432432432432434,0.0,0.21390315015528938,0.02857142857142857
379446,0.2542372881355932,0.05084745762711865,0.2966101694915254,0.3983050847457627,0.6019522089117069,0.15714285714285714
337980,0.2,0.3511111111111111,0.3333333333333333,0.11555555555555555,0.6438961779806047,0.5428571428571428
654919,0.0,0.0,0.0,0.0,0.0,0.0
876269,0.04929577464788732,0.3732394366197183,0.3873239436619718,0.19014084507042253,0.5532737529314826,0.12857142857142856
322606,0.2619047619047619,0.07738095238095238,0.3333333333333333,0.3273809523809524,0.49172846548773524,0.15
342583,0.10714285714285714,0.3412698412698413,0.2698412698412698,0.28174603174603174,0.5177007482970368,0.5142857142857142
770634,0.2971014492753623,0.2898550724637681,0.07971014492753623,0.3333333333333333,0.46032012348578905,0.24285714285714285
979115,0.22033898305084745,0.2542372881355932,0.2796610169491525,0.2457627118644068,0.21043141729024753,0.35714285714285715
139270,0.0,0.0,0.0,0.0,0.0,0.0
191869,0.36597938144329895,0.16494845360824742,0.27319587628865977,0.1958762886597938,0.3323191988337452,0.3857142857142857
138565,0.29714285714285715,0.22857142857142856,0.37714285714285717,0.09714285714285714,0.5808930721936999,0.17857142857142858
420439,0.2,0.06153846153846154,0.33076923076923076,0.4076923076923077,0.415254521660347,0.2857142857142857
575145,0.0,0.0,0.0,0.0,0.0,0.0
991638,0.5163934426229508,0.14754098360655737,0.23770491803278687,0.09836065573770492,0.5125816061355137,0.25
850828,0.23295454545454544,0.1875,0.4090909090909091,0.17045454545454544,0.5017430436711668,0.2714285714285714
950356,0.2683982683982684,0.17316017316017315,0.2987012987012987,0.2597402597402597,0.49671990872789507,0.39999999999999997
212848,0.1111111111111111,0.0,0.18518518518518517,0.7037037037037037,0.07686822589845979,0.049999999999999996
208584,0.265625,0.296875,0.09375,0.34375,0.41921412033153255,0.2785714285714286
401645,0.27927927927927926,0.07207207207207207,0.481981981981982,0.16666666666666666,0.6999429549343983,0.17142857142857143
135554,0.2463768115942029,0.2898550724637681,0.2246376811594203,0.2391304347826087,0.4729035938391329,0.11428571428571428
422204,0.37168141592920356,0.2920353982300885,0.252212389380531,0.084070796460177,0.6259111364644736,0.4928571428571428
663402,0.4140625,0.171875,0.28125,0.1328125,0.6337072954300564,0.06428571428571428
908120,0.17346938775510204,0.33163265306122447,0.2602040816326531,0.23469387755102042,0.4032452303986816,0.3357142857142857
327285,0.19879518072289157,0.21084337349397592,0.3313253012048193,0.25903614457831325,0.542245040248463,0.2785714285714286
454073,0.16853932584269662,0.1797752808988764,0.3258426966292135,0.3258426966292135,0.28288014197882994,0.3357142857142857
778865,0.1941747572815534,0.05825242718446602,0.3592233009708738,0.3883495145631068,0.46618495277936234,0.5642857142857143
542636,0.0,0.0,0.0,0.0,0.0,0.0
593651,0.25984251968503935,0.31496062992125984,0.36220472440944884,0.06299212598425197,0.5059738860366355,0.21428571428571427
152007,0.0,0.8709677419354839,0.12903225806451613,0.0,0.16332319198833742,0.04285714285714286
195684,0.0,0.1702127659574468,0.6808510638297872,0.14893617021276595,0.30213285161944603,0.1357142857142857
737477,0.11734693877551021,0.17346938775510204,0.37244897959183676,0.336734693877551,0.4443176776319959,0.25
975749,0.33064516129032256,0.25,0.22580645161290322,0.1935483870967742,0.4737424918626891,0.39999999999999997
966512,0.6575342465753424,0.0136986301369863,0.2054794520547945,0.1232876712328767,0.3610794194079989,0.10714285714285714
255818,0.43103448275862066,0.5689655172413793,0.0,0.0,0.2627242187995183,0.19999999999999998
396018,0.023391812865497075,0.391812865497076,0.3684210526315789,0.21637426900584794,0.5434968625213917,0.29285714285714287
854835,1.0,0.0,0.0,0.0,0.0074158585282373055,0.007142857142857143
550575,0.0,0.0,0.0,1.0,0.09068580845534636,0.014285714285714285
917983,0.1493212669683258,0.3936651583710407,0.3257918552036199,0.13122171945701358,0.5808930721936997,0.44285714285714284
555947,0.3611111111111111,0.08333333333333333,0.16666666666666666,0.3888888888888889,0.16616892050602328,0.02142857142857143
879177,0.2541436464088398,0.18232044198895028,0.35911602209944754,0.20441988950276244,0.5904005831273372,0.3071428571428571
892000,0.0,0.0,0.0,0.0,0.0,0.0
936010,0.16666666666666666,0.0,0.0,0.8333333333333334,0.014261266400456357,0.014285714285714285
116332,0.2540322580645161,0.3346774193548387,0.29435483870967744,0.11693548387096774,0.5975787538822337,0.5142857142857142
313681,0.2590909090909091,0.13636363636363635,0.42727272727272725,0.17727272727272728,0.5907333460100146,0.36428571428571427
118514,0.6071428571428571,0.0,0.0,0.39285714285714285,0.22146162134753122,0.0
624065,0.33076923076923076,0.3384615384615385,0.2,0.13076923076923078,0.4270140077327756,0.2357142857142857
589765,0.23493975903614459,0.21686746987951808,0.27710843373493976,0.2710843373493976,0.3891480151672764,0.35714285714285715
812149,0.16906474820143885,0.34172661870503596,0.37410071942446044,0.11510791366906475,0.7377194650440516,0.39285714285714285
820541,0.2052401746724891,0.13973799126637554,0.3799126637554585,0.27510917030567683,0.4371395068770996,0.2857142857142857
509149,0.1592920353982301,0.2920353982300885,0.4690265486725664,0.07964601769911504,0.48505736198263294,0.3142857142857143
496233,0.2064516129032258,0.3225806451612903,0.3032258064516129,0.16774193548387098,0.3956867592064398,0.2357142857142857
579438,0.15,0.0,0.425,0.425,0.19712239335741905,0.04285714285714286
955479,0.1179245283018868,0.29245283018867924,0.5047169811320755,0.08490566037735849,0.7709957533117829,0.36428571428571427
159856,0.2653061224489796,0.22959183673469388,0.29591836734693877,0.20918367346938777,0.5025036445458578,0.2857142857142857
113476,0.15668202764976957,0.2903225806451613,0.28110599078341014,0.271889400921659,0.5287919122773657,0.5
707754,0.20477815699658702,0.27303754266211605,0.2935153583617747,0.22866894197952217,0.6202140867756117,0.3857142857142857
626510,0.0,0.0,0.0,0.0,0.0,0.0
918042,0.16165413533834586,0.30451127819548873,0.2706766917293233,0.2631578947368421,0.5833174874817773,0.6357142857142857
972994,0.14732142857142858,0.32589285714285715,0.32589285714285715,0.20089285714285715,0.4998415414844394,0.39999999999999997
110262,0.40425531914893614,0.46099290780141844,0.028368794326241134,0.10638297872340426,0.5891329150028524,0.05714285714285714
304764,0.1927710843373494,0.30120481927710846,0.10843373493975904,0.39759036144578314,0.2793148253787159,0.19999999999999998
923680,0.22641509433962265,0.25471698113207547,0.3018867924528302,0.2169811320754717,0.6569056221081322,0.39999999999999997
261468,0.12552301255230125,0.200836820083682,0.3138075313807531,0.3598326359832636,0.608274703682576,0.3357142857142857
240761,0.31386861313868614,0.24087591240875914,0.145985401459854,0.29927007299270075,0.40367306839069533,0.14285714285714285
689477,0.19631901840490798,0.08588957055214724,0.5705521472392638,0.147239263803681,0.6360366356087978,0.2785714285714286
959977,0.19444444444444445,0.2777777777777778,0.3611111111111111,0.16666666666666666,0.46092413006274974,0.11428571428571428
858013,0.39285714285714285,0.15476190476190477,0.0,0.4523809523809524,0.3044193147880944,0.15714285714285714
941380,0.28205128205128205,0.26666666666666666,0.11282051282051282,0.3384615384615385,0.4889097681285863,0.22857142857142856
773986,0.19101123595505617,0.2752808988764045,0.2640449438202247,0.2696629213483146,0.47569246371299984,0.16428571428571428
464114,0.7391304347826086,0.0,0.0,0.2608695652173913,0.16788679723648345,0.08571428571428572
268293,0.273224043715847,0.1092896174863388,0.3879781420765027,0.22950819672131148,0.5651739874500855,0.3857142857142857
929097,0.07547169811320754,0.1509433962264151,0.5660377358490566,0.20754716981132076,0.6040736888023892,0.2642857142857143
492159,0.3548387096774194,0.13440860215053763,0.40860215053763443,0.10215053763440861,0.6600114090131204,0.12857142857142856
565876,0.10362694300518134,0.27979274611398963,0.29533678756476683,0.32124352331606215,0.4405622108132093,0.2785714285714286
248885,0.12307692307692308,0.18974358974358974,0.41025641025641024,0.27692307692307694,0.5857102110667427,0.37857142857142856
768010,0.01639344262295082,0.21311475409836064,0.23770491803278687,0.5327868852459017,0.46238194840590735,0.2714285714285714
817573,0.2102803738317757,0.2616822429906542,0.34579439252336447,0.1822429906542056,0.6696456867592064,0.2357142857142857
263339,0.2872340425531915,0.22340425531914893,0.2127659574468085,0.2765957446808511,0.5363503834696076,0.5285714285714286
848804,0.23626373626373626,0.18681318681318682,0.37362637362637363,0.2032967032967033,0.6491094631425491,0.2857142857142857
871045,0.128,0.24,0.496,0.136,0.44664701781073723,0.4857142857142857
123420,0.27979274611398963,0.15544041450777202,0.23316062176165803,0.3316062176165803,0.41384517298077256,0.24285714285714285
155623,0.0,0.0,0.0,0.0,0.0,0.0
179042,0.20164609053497942,0.1934156378600823,0.38271604938271603,0.2222222222222222,0.6575869937250427,0.5571428571428572
883002,0.21235521235521235,0.20463320463320464,0.21235521235521235,0.37065637065637064,0.4823952589212144,0.3071428571428571
693852,0.2556053811659193,0.20179372197309417,0.3004484304932735,0.242152466367713,0.580512771756354,0.42142857142857143
618817,0.3891625615763547,0.09359605911330049,0.33004926108374383,0.18719211822660098,0.5557932433288966,0.2642857142857143
446096,0.0,0.0,0.0,1.0,0.06710718133992521,0.007142857142857143
201898,0.3384615384615385,0.07692307692307693,0.07692307692307693,0.5076923076923077,0.22797426633707293,0.07857142857142857
243455,0.09876543209876543,0.24691358024691357,0.3888888888888889,0.2654320987654321,0.4968625213918997,0.35
514235,0.07194244604316546,0.1366906474820144,0.31654676258992803,0.4748201438848921,0.5911611840020282,0.2642857142857143
858453,0.24561403508771928,0.2046783625730994,0.3742690058479532,0.17543859649122806,0.4978608100399315,0.3071428571428571
257393,0.0,0.0,0.0,0.0,0.0,0.0
972795,0.39097744360902253,0.3082706766917293,0.045112781954887216,0.2556390977443609,0.444884399852354,0.22857142857142856
875560,0.18128654970760233,0.21637426900584794,0.25146198830409355,0.3508771929824561,0.4887335995436396,0.3071428571428571
547522,0.1794871794871795,0.3504273504273504,0.2564102564102564,0.21367521367521367,0.412365551394297,0.19285714285714284
980494,0.0,0.0,0.28205128205128205,0.717948717948718,0.21035367940673133,0.049999999999999996
699397,0.28879310344827586,0.3146551724137931,0.23275862068965517,0.16379310344827586,0.5673635112915673,0.5285714285714286
561053,0.33098591549295775,0.22535211267605634,0.2605633802816901,0.18309859154929578,0.4711288584648538,0.24285714285714285
898229,0.3118279569892473,0.1881720430107527,0.11290322580645161,0.3870967741935484,0.3790812388846012,0.3357142857142857
173356,0.37349397590361444,0.21686746987951808,0.13855421686746988,0.2710843373493976,0.4133231919883374,0.5071428571428571
663382,0.2867132867132867,0.2867132867132867,0.18181818181818182,0.24475524475524477,0.47745135323572296,0.3071428571428571
462247,0.09523809523809523,0.2857142857142857,0.4126984126984127,0.20634920634920634,0.29135767256132356,0.07857142857142857
533365,0.13194444444444445,0.2222222222222222,0.3333333333333333,0.3125,0.4871648602395894,0.20714285714285713
619404,0.4125,0.125,0.13125,0.33125,0.4477403815681056,0.2785714285714286
370014,0.15483870967741936,0.2903225806451613,0.24516129032258063,0.3096774193548387,0.44246371299993653,0.40714285714285714
672308,0.1791044776119403,0.291044776119403,0.29850746268656714,0.23134328358208955,0.4308170121062306,0.18571428571428572
855190,0.0,0.15555555555555556,0.5555555555555556,0.28888888888888886,0.21263548203080437,0.06428571428571428
647726,0.17154811715481172,0.23430962343096234,0.26778242677824265,0.3263598326359833,0.677869683716803,0.37142857142857144
112026,0.21568627450980393,0.3058823529411765,0.29411764705882354,0.1843137254901961,0.5754420992584142,0.45714285714285713
853540,0.44954128440366975,0.1926605504587156,0.1651376146788991,0.1926605504587156,0.5196647017810737,0.2714285714285714
400513,0.0,0.0,0.0,0.0,0.0,0.0
755014,0.24899598393574296,0.1646586345381526,0.3895582329317269,0.19678714859437751,0.6785678332941846,0.3
212707,0.3463687150837989,0.16201117318435754,0.3016759776536313,0.18994413407821228,0.4906546760175834,0.34285714285714286
120192,0.0903954802259887,0.15254237288135594,0.384180790960452,0.3728813559322034,0.543496862521392,0.41428571428571426
201475,0.0,0.1590909090909091,0.5681818181818182,0.2727272727272727,0.26025226595677253,0.08571428571428572
374941,0.2976190476190476,0.20238095238095238,0.0,0.5,0.31146605818596695,0.11428571428571428
502141,0.2540983606557377,0.26229508196721313,0.2459016393442623,0.23770491803278687,0.3813779552513152,0.2571428571428571
332430,0.2375,0.4,0.08125,0.28125,0.5116308550421501,0.2714285714285714
941882,0.3559322033898305,0.3107344632768362,0.1694915254237288,0.1638418079096045,0.4465202509982886,0.35714285714285715
872814,0.25,0.05113636363636364,0.3352272727272727,0.36363636363636365,0.47778411611840016,0.25
969378,0.2653061224489796,0.1564625850340136,0.19047619047619047,0.3877551020408163,0.4305476326297776,0.18571428571428572
608504,0.0,0.0,0.0,0.0,0.0,0.0
902562,0.2648648648648649,0.2756756756756757,0.2810810810810811,0.1783783783783784,0.559215947265006,0.16428571428571428
998580,0.3308270676691729,0.13157894736842105,0.34962406015037595,0.18796992481203006,0.6004310071623247,0.46428571428571425
606600,0.2975206611570248,0.18181818181818182,0.5206611570247934,0.0,0.433777390020469,0.3214285714285714
329826,0.18932038834951456,0.16990291262135923,0.3932038834951456,0.24757281553398058,0.5643024656145021,0.4857142857142857
723912,0.18473895582329317,0.11646586345381527,0.4497991967871486,0.24899598393574296,0.601682829435254,0.37857142857142856
491513,0.0440251572327044,0.2138364779874214,0.4968553459119497,0.24528301886792453,0.6906731317741016,0.014285714285714285
665031,0.0,0.0,0.0,0.0,0.0,0.0
192355,0.23369565217391305,0.03804347826086957,0.391304347826087,0.33695652173913043,0.510870254167459,0.3142857142857143
651645,0.05263157894736842,0.0,0.5263157894736842,0.42105263157894735,0.1322811687900108,0.049999999999999996
147602,0.21100917431192662,0.1834862385321101,0.38073394495412843,0.22477064220183487,0.48984933391496943,0.2714285714285714
514042,0.09876543209876543,0.25308641975308643,0.3148148148148148,0.3333333333333333,0.4204221334854535,0.45714285714285713
945703,0.19230769230769232,0.19230769230769232,0.5384615384615384,0.07692307692307693,0.2115738099765482,0.12142857142857143
828852,0.2388888888888889,0.37222222222222223,0.23333333333333334,0.15555555555555556,0.4495151169423845,0.17142857142857143
505871,0.0,0.0,0.0,0.0,0.0,0.0
381748,0.3403141361256545,0.13089005235602094,0.19895287958115182,0.3298429319371728,0.434477403815681,0.15714285714285714
533950,0.3111111111111111,0.37777777777777777,0.2740740740740741,0.037037037037037035,0.3632344552196235,0.25
973070,0.0,0.0,0.0,0.0,0.0,0.0
131721,0.1256544502617801,0.17277486910994763,0.36649214659685864,0.33507853403141363,0.5218616824938759,0.32857142857142857
314842,0.09547738693467336,0.05025125628140704,0.4472361809045226,0.40703517587939697,0.7056316156430246,0.19999999999999998
138873,0.21739130434782608,0.358695652173913,0.18478260869565216,0.2391304347826087,0.40210432908664506,0.02142857142857143
223081,0.0,0.0,0.0,0.0,0.0,0.0
135872,1.0,0.0,0.0,0.0,0.03288014197882995,0.0
863093,0.0,0.0,0.5405405405405406,0.4594594594594595,0.20363503834696078,0.08571428571428572
812373,0.19555555555555557,0.2577777777777778,0.43555555555555553,0.1111111111111111,0.558202744874333,0.6928571428571428
618523,0.09693877551020408,0.24489795918367346,0.5306122448979592,0.12755102040816327,0.7090067820244662,0.17857142857142858
705113,0.1774193548387097,0.3870967741935484,0.25268817204301075,0.1827956989247312,0.43525385054192806,0.3214285714285714
659112,0.12727272727272726,0.34545454545454546,0.3090909090909091,0.21818181818181817,0.5309469480889901,0.22857142857142856
765955,0.20238095238095238,0.36904761904761907,0.21428571428571427,0.21428571428571427,0.29777524244152886,0.21428571428571427
375814,0.49074074074074076,0.24074074074074073,0.1388888888888889,0.12962962962962962,0.28636622932116373,0.17142857142857143
969687,0.22012578616352202,0.1949685534591195,0.2138364779874214,0.3710691823899371,0.37975235730344625,0.35
289732,0.23737373737373738,0.21212121212121213,0.36363636363636365,0.18686868686868688,0.3371363377067883,0.18571428571428572
585275,0.2653061224489796,0.14965986394557823,0.43537414965986393,0.14965986394557823,0.5549058756417569,0.12857142857142856
710364,0.041025641025641026,0.26153846153846155,0.4205128205128205,0.27692307692307694,0.6073873359954363,0.2571428571428571
419275,0.22916666666666666,0.3177083333333333,0.3020833333333333,0.15104166666666666,0.5978322875071307,0.2571428571428571
264145,0.20535714285714285,0.0625,0.49107142857142855,0.24107142857142858,0.3793852758652596,0.3142857142857143
658726,0.4727272727272727,0.5272727272727272,0.0,0.0,0.18994422260252267,0.15
256920,0.0,0.0,0.0,1.0,0.04809215947265007,0.03571428571428571
314898,0.297029702970297,0.09900990099009901,0.3465346534653465,0.25742574257425743,0.6186854281549092,0.3
140735,0.0,0.0,0.0,0.0,0.0,0.0
